"Date","Description","Card Member","Account .","Amount","Category"
2/7/1989 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,35.45,"Communications-Telephone Comm"
2/7/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,7.42,"Merchandise & Supplies-Internet Purchase"
2/7/1990 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,35.45,"Communications-Telephone Comm"
2/7/1990 0:00:00,"THINGS UNNECESSARY","HOMER SIMPSON",-80934.00,48.00,"Merchandise & Supplies-Wholesale Stores"
2/8/1989 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,25.31,"Restaurant-Restaurant"
2/8/1990 0:00:00,"HINDENBURGER","MARGE SIMPSON",-80942.00,12.27,"Restaurant-Bar & Café"
2/8/1990 0:00:00,"OINKADOODLEMOO SMOKY BBQ","HOMER SIMPSON",-80934.00,34.81,"Restaurant-Restaurant"
2/9/1989 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,26.94,"Restaurant-Bar & Café"
2/9/1989 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,2.32,"Merchandise & Supplies-Wholesale Stores"
2/9/1990 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,272.44,"Communications-Mobile Telecom"
2/9/1991 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,17.52,"Merchandise & Supplies-Groceries"
2/9/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,26.48,"Merchandise & Supplies-Wholesale Stores"
2/10/1989 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,3.74,"Restaurant-Bar & Café"
2/10/1990 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,14.71,"Merchandise & Supplies-Internet Purchase"
2/10/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,32.54,"Communications-Telephone Comm"
2/10/1991 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,330.77,"Communications-Mobile Telecom"
2/10/1991 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,32.54,"Communications-Telephone Comm"
2/10/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,27.22,"Merchandise & Supplies-Internet Purchase"
2/11/1989 0:00:00,"HATS IN THE BELFRY","MARGE SIMPSON",-80942.00,43.16,"Merchandise & Supplies-Sporting Goods Stores"
2/11/1989 0:00:00,"AMERICA ONLINK","HOMER SIMPSON",-80934.00,64.91,"Merchandise & Supplies-Mail Order"
2/11/1991 0:00:00,"KWIK-E-MART","HOMER SIMPSON",-80934.00,6.69,"Merchandise & Supplies-Groceries"
2/11/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,-2.48,"Merchandise & Supplies-Wholesale Stores"
2/12/1989 0:00:00,"BANANA MONARCHY","MARGE SIMPSON",-80942.00,22.68,"Merchandise & Supplies-Clothing Stores"
2/12/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,20.56,"Merchandise & Supplies-Groceries"
2/12/1989 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,14.44,"Transportation-Fuel"
2/12/1989 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,15.59,"Merchandise & Supplies-Internet Purchase"
2/12/1989 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,40.89,"Merchandise & Supplies-Wholesale Stores"
2/12/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,7.44,"Merchandise & Supplies-Internet Purchase"
2/12/1990 0:00:00,"THE WURST PLACE","MARGE SIMPSON",-80942.00,13.62,"Restaurant-Bar & Café"
2/12/1990 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,3.75,"Restaurant-Bar & Café"
2/12/1990 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,17.53,"Merchandise & Supplies-Groceries"
2/12/1990 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,24.72,"Transportation-Fuel"
2/12/1990 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,51.19,"Merchandise & Supplies-Wholesale Stores"
2/12/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,13.15,"Restaurant-Restaurant"
2/12/1991 0:00:00,"FACE SHOP","MARGE SIMPSON",-80942.00,86.69,"Merchandise & Supplies-Department Stores"
2/13/1989 0:00:00,"BANANA MONARCHY","MARGE SIMPSON",-80942.00,17.77,"Merchandise & Supplies-Clothing Stores"
2/13/1989 0:00:00,"GOLD NAVY","MARGE SIMPSON",-80942.00,24.69,"Merchandise & Supplies-Internet Purchase"
2/13/1991 0:00:00,"THE SHARPER MARK-UP","HOMER SIMPSON",-80934.00,83.96,"Merchandise & Supplies-Sporting Goods Stores"
2/13/1991 0:00:00,"HINDENBURGER","MARGE SIMPSON",-80942.00,14.67,"Restaurant-Restaurant"
2/13/1991 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,137.72,"Merchandise & Supplies-Clothing Stores"
2/13/1991 0:00:00,"AMERICA ONLINK","HOMER SIMPSON",-80934.00,64.70,"Merchandise & Supplies-Mail Order"
2/14/1989 0:00:00,"COUNTER CULTURE RESTAURANT","HOMER SIMPSON",-80934.00,19.07,"Restaurant-Restaurant"
2/14/1990 0:00:00,"OGDENVILLE OUTLET","HOMER SIMPSON",-80934.00,41.94,"Merchandise & Supplies-Sporting Goods Stores"
2/14/1990 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,25.36,"Restaurant-Bar & Café"
2/14/1990 0:00:00,"HURTS DONUT","HOMER SIMPSON",-80934.00,6.80,"Merchandise & Supplies-Groceries"
2/14/1990 0:00:00,"FOOL LOCKER","MARGE SIMPSON",-80942.00,41.94,"Merchandise & Supplies-Clothing Stores"
2/14/1990 0:00:00,"PASSMORE GAS","MARGE SIMPSON",-80942.00,24.29,"Transportation-Fuel"
2/14/1990 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,106.23,"Merchandise & Supplies-Clothing Stores"
2/14/1991 0:00:00,"NOTFLIX2","HOMER SIMPSON",-80934.00,43.49,"Business Services-Advertising Services"
2/15/1989 0:00:00,"GET IT STRAIGHT ORTHODONTICS","MARGE SIMPSON",-80942.00,150.51,"Business Services-Health Care Services"
2/15/1989 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,20.34,"Restaurant-Restaurant"
2/15/1989 0:00:00,"GAS 'N' GULP","HOMER SIMPSON",-80934.00,20.01,"Transportation-Fuel"
2/15/1990 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,8.45,"Restaurant-Bar & Café"
2/15/1990 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,34.76,"Restaurant-Bar & Café"
2/15/1990 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,4.69,"Restaurant-Bar & Café"
2/15/1990 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,253.17,"Merchandise & Supplies-Computer Supplies"
2/15/1990 0:00:00,"MEN AT WOK","HOMER SIMPSON",-80934.00,11.22,"Restaurant-Bar & Café"
2/15/1991 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,64.81,"Other-Education"
2/16/1989 0:00:00,"THE SHARPER MARK-UP","MARGE SIMPSON",-80942.00,13.91,"Merchandise & Supplies-Internet Purchase"
2/16/1989 0:00:00,"THE SHARPER MARK-UP","MARGE SIMPSON",-80942.00,29.71,"Merchandise & Supplies-Internet Purchase"
2/16/1989 0:00:00,"THE SHARPER MARK-UP","MARGE SIMPSON",-80942.00,32.49,"Merchandise & Supplies-Internet Purchase"
2/16/1989 0:00:00,"THE RIGHT TO BARE ARMS","MARGE SIMPSON",-80942.00,62.64,"Other-Education"
2/16/1989 0:00:00,"KING TOOT'S MUSIC STORE","MARGE SIMPSON",-80942.00,14.77,"Other-Education"
2/16/1989 0:00:00,"JUST FALAFS","HOMER SIMPSON",-80934.00,31.80,"Restaurant-Restaurant"
2/16/1989 0:00:00,"TRY N' SAVE","HOMER SIMPSON",-80934.00,24.16,"Merchandise & Supplies-Wholesale Stores"
2/16/1990 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,213.91,"Merchandise & Supplies-Clothing Stores"
2/17/1989 0:00:00,"THAI TANIC","MARGE SIMPSON",-80942.00,42.96,"Restaurant-Restaurant"
2/17/1989 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,6.94,"Restaurant-Bar & Café"
2/17/1990 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,34.36,"Communications-Telephone Comm"
2/17/1990 0:00:00,"GET IT STRAIGHT ORTHODONTICS","MARGE SIMPSON",-80942.00,150.51,"Business Services-Health Care Services"
2/17/1991 0:00:00,"ITCHY & SCRATCHY PLUS","HOMER SIMPSON",-80934.00,6.67,"Merchandise & Supplies-Internet Purchase"
2/17/1991 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,34.36,"Communications-Telephone Comm"
2/17/1991 0:00:00,"NOTFLIX","MARGE SIMPSON",-80942.00,13.91,"Communications-Cable & Internet Comm"
2/18/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,52.48,"Communications-Telephone Comm"
2/18/1989 0:00:00,"KRUSTY BURGER","HOMER SIMPSON",-80934.00,19.26,"Restaurant-Bar & Café"
2/18/1989 0:00:00,"GOOGOLPLEX THEATRES","MARGE SIMPSON",-80942.00,7.19,"Entertainment-Theatrical Events"
2/18/1989 0:00:00,"GOOGOLPLEX THEATRES","MARGE SIMPSON",-80942.00,29.49,"Entertainment-Theatrical Events"
2/18/1990 0:00:00,"PAYMENT","MARGE SIMPSON",-80942.00,-870.00,""
2/18/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,52.48,"Communications-Telephone Comm"
2/19/1989 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,24.34,"Merchandise & Supplies-Internet Purchase"
2/19/1989 0:00:00,"BACK TO THE FUSCHIA","MARGE SIMPSON",-80942.00,260.99,"Other-Education"
2/19/1989 0:00:00,"JUST FALAFS","MARGE SIMPSON",-80942.00,11.65,"Restaurant-Restaurant"
2/19/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,8.69,"Merchandise & Supplies-Internet Purchase"
2/19/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,13.92,"Merchandise & Supplies-Internet Purchase"
2/19/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,8.69,"Merchandise & Supplies-Internet Purchase"
2/19/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
2/19/1991 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,8.69,"Merchandise & Supplies-Internet Purchase"
2/19/1991 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
2/19/1991 0:00:00,"PAYMENT","HOMER SIMPSON",-80934.00,-2576.09,""
2/20/1989 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,55.64,"Merchandise & Supplies-Internet Purchase"
2/21/1989 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,44.55,"Merchandise & Supplies-Internet Purchase"
2/21/1989 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,86.11,"Communications-Mobile Telecom"
2/21/1989 0:00:00,"PAYMENT","HOMER SIMPSON",-80934.00,-3930.38,""
2/21/1990 0:00:00,"PAYMENT","HOMER SIMPSON",-80934.00,-4275.73,""
2/22/1989 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,-29.70,"Merchandise & Supplies-Clothing Stores"
2/22/1989 0:00:00,"THE SHARPER MARK-UP","MARGE SIMPSON",-80942.00,75.51,"Merchandise & Supplies-Sporting Goods Stores"
2/22/1989 0:00:00,"GOLD NAVY","MARGE SIMPSON",-80942.00,-24.69,"Merchandise & Supplies-Internet Purchase"
2/22/1989 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,-24.16,"Merchandise & Supplies-Wholesale Stores"
2/22/1989 0:00:00,"TRY N' SAVE","HOMER SIMPSON",-80934.00,15.13,"Merchandise & Supplies-Wholesale Stores"
2/22/1990 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,25.36,"Restaurant-Bar & Café"
2/22/1990 0:00:00,"GENERAL CHANG'S TACO ITALIANO","HOMER SIMPSON",-80934.00,12.90,"Restaurant-Restaurant"
2/23/1989 0:00:00,"KRUSTY BURGER","HOMER SIMPSON",-80934.00,30.71,"Restaurant-Bar & Café"
2/23/1989 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,1.78,"Transportation-Fuel"
2/23/1989 0:00:00,"VHS VILLAGE","HOMER SIMPSON",-80934.00,1.86,"Merchandise & Supplies-Music & Video"
2/23/1989 0:00:00,"OGDENVILLE DANCE STUDIO","MARGE SIMPSON",-80942.00,39.15,"Merchandise & Supplies-Arts & Jewelry"
2/23/1989 0:00:00,"KWIK-E-MART","HOMER SIMPSON",-80934.00,7.15,"Merchandise & Supplies-Groceries"
2/23/1990 0:00:00,"AMERICA ONLINK","HOMER SIMPSON",-80934.00,65.17,"Merchandise & Supplies-Mail Order"
2/24/1989 0:00:00,"CITY OF SPRINGFIELD","HOMER SIMPSON",-80934.00,94.17,"Other-Government Services"
2/24/1989 0:00:00,"FEES","HOMER SIMPSON",-80934.00,1.79,"Fees & Adjustments-Fees & Adjustments"
2/24/1989 0:00:00,"FEES","HOMER SIMPSON",-80934.00,1.08,"Fees & Adjustments-Fees & Adjustments"
2/24/1989 0:00:00,"FEES","HOMER SIMPSON",-80934.00,1.53,"Fees & Adjustments-Fees & Adjustments"
2/24/1990 0:00:00,"CITY OF SPRINGFIELD","HOMER SIMPSON",-80934.00,88.87,"Other-Government Services"
2/24/1991 0:00:00,"CITY OF SPRINGFIELD","HOMER SIMPSON",-80934.00,88.87,"Other-Government Services"
2/24/1991 0:00:00,"FEES","HOMER SIMPSON",-80934.00,1.52,"Fees & Adjustments-Fees & Adjustments"
2/24/1991 0:00:00,"FEES","HOMER SIMPSON",-80934.00,1.58,"Fees & Adjustments-Fees & Adjustments"
2/24/1991 0:00:00,"FEES","HOMER SIMPSON",-80934.00,6.77,"Fees & Adjustments-Fees & Adjustments"
2/24/1991 0:00:00,"FEES","HOMER SIMPSON",-80934.00,8.40,"Fees & Adjustments-Fees & Adjustments"
2/24/1991 0:00:00,"FEES","HOMER SIMPSON",-80934.00,9.09,"Fees & Adjustments-Fees & Adjustments"
2/24/1991 0:00:00,"FEES","HOMER SIMPSON",-80934.00,1.97,"Fees & Adjustments-Fees & Adjustments"
2/24/1991 0:00:00,"FEES","HOMER SIMPSON",-80934.00,2.42,"Fees & Adjustments-Fees & Adjustments"
2/25/1989 0:00:00,"PASTABILITIES","HOMER SIMPSON",-80934.00,24.42,"Restaurant-Restaurant"
2/25/1989 0:00:00,"STA","HOMER SIMPSON",-80934.00,8.52,"Transportation-Rail Services"
2/25/1990 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,-48.85,"Merchandise & Supplies-Clothing Stores"
2/25/1990 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,17.44,"Merchandise & Supplies-Clothing Stores"
2/25/1990 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,3.84,"Transportation-Fuel"
2/25/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,9.19,"Fees & Adjustments-Fees & Adjustments"
2/25/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,3.68,"Fees & Adjustments-Fees & Adjustments"
2/25/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,8.44,"Fees & Adjustments-Fees & Adjustments"
2/25/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,6.59,"Fees & Adjustments-Fees & Adjustments"
2/25/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,2.48,"Fees & Adjustments-Fees & Adjustments"
2/25/1990 0:00:00,"SHACK OF SIT","MARGE SIMPSON",-80942.00,96.57,"Merchandise & Supplies-Furnishing"
2/25/1990 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,55.05,"Merchandise & Supplies-Groceries"
2/25/1990 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,53.50,"Merchandise & Supplies-Clothing Stores"
2/26/1989 0:00:00,"ROAD SCHOLAR TRANSPORT","MARGE SIMPSON",-80942.00,57.55,"Transportation-Auto Services"
2/26/1989 0:00:00,"SHACK OF SIT","MARGE SIMPSON",-80942.00,153.99,"Merchandise & Supplies-Internet Purchase"
2/26/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,46.11,"Merchandise & Supplies-Groceries"
2/26/1989 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,23.00,"Transportation-Fuel"
2/26/1989 0:00:00,"THORASSIC PARK","MARGE SIMPSON",-80942.00,87.00,"Business Services-Health Care Services"
2/26/1989 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,107.47,"Merchandise & Supplies-Wholesale Stores"
2/26/1990 0:00:00,"GOOGOLPLEX THEATRES","MARGE SIMPSON",-80942.00,16.86,"Entertainment-Theatrical Events"
2/26/1990 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,7.51,"Restaurant-Bar & Café"
2/26/1990 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,91.32,"Merchandise & Supplies-Wholesale Stores"
2/27/1989 0:00:00,"CURL UP & DYE SALON","MARGE SIMPSON",-80942.00,12.77,"Merchandise & Supplies-Department Stores"
2/27/1989 0:00:00,"BANANA MONARCHY","MARGE SIMPSON",-80942.00,-17.48,"Merchandise & Supplies-Clothing Stores"
2/27/1989 0:00:00,"HAIRY SHEARERS","MARGE SIMPSON",-80942.00,12.61,"Merchandise & Supplies-Department Stores"
2/27/1990 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,195.49,"Merchandise & Supplies-Clothing Stores"
2/27/1990 0:00:00,"TACO BELLEVUE HOSPITAL","MARGE SIMPSON",-80942.00,166.33,"Business Services-Health Care Services"
2/27/1990 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,102.16,"Merchandise & Supplies-Wholesale Stores"
2/27/1990 0:00:00,"THORASSIC PARK","MARGE SIMPSON",-80942.00,56.55,"Business Services-Health Care Services"
2/27/1991 0:00:00,"HINDENBURGER","MARGE SIMPSON",-80942.00,19.09,"Restaurant-Restaurant"
2/27/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,19.72,"Restaurant-Bar & Café"
2/27/1991 0:00:00,"THORASSIC PARK","MARGE SIMPSON",-80942.00,73.95,"Business Services-Health Care Services"
2/28/1989 0:00:00,"TACO BELLEVUE HOSPITAL","MARGE SIMPSON",-80942.00,163.57,"Business Services-Health Care Services"
2/28/1989 0:00:00,"BANANA MONARCHY","MARGE SIMPSON",-80942.00,17.48,"Merchandise & Supplies-Clothing Stores"
2/28/1990 0:00:00,"THE SHARPER MARK-UP","HOMER SIMPSON",-80934.00,74.61,"Merchandise & Supplies-Sporting Goods Stores"
2/28/1990 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,24.06,"Restaurant-Bar & Café"
2/28/1990 0:00:00,"BANANA MONARCHY","MARGE SIMPSON",-80942.00,22.80,"Merchandise & Supplies-Clothing Stores"
2/28/1990 0:00:00,"DISH NOT WORK","HOMER SIMPSON",-80934.00,173.29,"Communications-Cable & Internet Comm"
2/28/1990 0:00:00,"JIMMY CHANGAS","HOMER SIMPSON",-80934.00,34.34,"Restaurant-Restaurant"
2/28/1990 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,19.25,"Restaurant-Bar & Café"
3/1/1989 0:00:00,"SELMA BOUVIER","MARGE SIMPSON",-80942.00,39.18,"Business Services-Other Services"
3/1/1989 0:00:00,"DISH NOT WORK","HOMER SIMPSON",-80934.00,159.64,"Communications-Cable & Internet Comm"
3/1/1989 0:00:00,"KRUSTY BURGER","HOMER SIMPSON",-80934.00,34.52,"Restaurant-Restaurant"
3/1/1989 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,18.56,"Transportation-Fuel"
3/1/1989 0:00:00,"GREATFUL BREAD","MARGE SIMPSON",-80942.00,9.35,"Restaurant-Bar & Café"
3/1/1990 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,201.84,"Merchandise & Supplies-Computer Supplies"
3/1/1991 0:00:00,"DISH NOT WORK","HOMER SIMPSON",-80934.00,52.20,"Communications-Cable & Internet Comm"
3/1/1991 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,84.39,"Other-Education"
3/1/1991 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,63.99,"Merchandise & Supplies-Groceries"
3/1/1991 0:00:00,"JAVA THE HUT","MARGE SIMPSON",-80942.00,11.91,"Merchandise & Supplies-Groceries"
3/2/1989 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,22.42,"Restaurant-Restaurant"
3/2/1989 0:00:00,"THE GILDED TRUFFLE","MARGE SIMPSON",-80942.00,1.83,"Restaurant-Bar & Café"
3/2/1990 0:00:00,"RURAL OUTFITTERS","MARGE SIMPSON",-80942.00,70.85,"Merchandise & Supplies-Clothing Stores"
3/2/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,7.44,"Merchandise & Supplies-Internet Purchase"
3/2/1990 0:00:00,"PASSMORE GAS","MARGE SIMPSON",-80942.00,36.18,"Transportation-Fuel"
3/2/1991 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,16.80,"Merchandise & Supplies-Groceries"
3/3/1989 0:00:00,"CHEESE CULTURE: A WHEY OF LIFE","HOMER SIMPSON",-80934.00,16.37,"Restaurant-Restaurant"
3/3/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,12.98,"Merchandise & Supplies-Internet Purchase"
3/3/1990 0:00:00,"THAI TANIC","MARGE SIMPSON",-80942.00,41.39,"Restaurant-Restaurant"
3/3/1990 0:00:00,"EYE CARAMBA","MARGE SIMPSON",-80942.00,16.70,"Merchandise & Supplies-Furnishing"
3/3/1990 0:00:00,"ARE WE HAIR YET","MARGE SIMPSON",-80942.00,36.39,"Merchandise & Supplies-Department Stores"
3/3/1990 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,42.15,"Merchandise & Supplies-Internet Purchase"
3/3/1991 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,23.29,"Restaurant-Bar & Café"
3/4/1989 0:00:00,"GREATFUL BREAD","MARGE SIMPSON",-80942.00,5.62,"Restaurant-Bar & Café"
3/4/1989 0:00:00,"PASTABILITIES","MARGE SIMPSON",-80942.00,15.30,"Restaurant-Bar & Café"
3/4/1989 0:00:00,"UNIVERSITY OF OGDENVILLE","HOMER SIMPSON",-80934.00,13.05,"Other-Education"
3/4/1989 0:00:00,"BREAD ZEPPELIN","MARGE SIMPSON",-80942.00,4.71,"Restaurant-Bar & Café"
3/4/1990 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,15.39,"Merchandise & Supplies-Groceries"
3/4/1990 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,49.92,"Merchandise & Supplies-Wholesale Stores"
3/4/1991 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,10.12,"Other-Education"
3/5/1989 0:00:00,"FOOL LOCKER","MARGE SIMPSON",-80942.00,35.11,"Merchandise & Supplies-Internet Purchase"
3/5/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,31.14,"Merchandise & Supplies-Groceries"
3/5/1989 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,16.84,"Transportation-Fuel"
3/5/1989 0:00:00,"MILLION DOLLAR BABY","MARGE SIMPSON",-80942.00,12.49,"Merchandise & Supplies-Internet Purchase"
3/5/1989 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,54.39,"Merchandise & Supplies-Wholesale Stores"
3/5/1990 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,1.07,"Transportation-Fuel"
3/5/1990 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,24.29,"Transportation-Fuel"
3/5/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,13.24,"Restaurant-Restaurant"
3/6/1989 0:00:00,"WAGE GAP","MARGE SIMPSON",-80942.00,26.00,"Merchandise & Supplies-Internet Purchase"
3/6/1990 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,26.07,"Restaurant-Bar & Café"
3/6/1990 0:00:00,"THINGS UNNECESSARY","HOMER SIMPSON",-80934.00,15.84,"Merchandise & Supplies-Wholesale Stores"
3/6/1990 0:00:00,"HATS IN THE BELFRY","MARGE SIMPSON",-80942.00,35.41,"Merchandise & Supplies-Sporting Goods Stores"
3/6/1990 0:00:00,"WAGE GAP","MARGE SIMPSON",-80942.00,48.72,"Merchandise & Supplies-Internet Purchase"
3/6/1990 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,17.40,"Merchandise & Supplies-Internet Purchase"
3/6/1991 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,73.79,"Merchandise & Supplies-Wholesale Stores"
3/7/1989 0:00:00,"WAGE GAP","MARGE SIMPSON",-80942.00,10.00,"Merchandise & Supplies-Internet Purchase"
3/7/1989 0:00:00,"WAGE GAP","MARGE SIMPSON",-80942.00,47.41,"Merchandise & Supplies-Internet Purchase"
3/7/1989 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,35.45,"Communications-Telephone Comm"
3/7/1989 0:00:00,"BANANA MONARCHY","MARGE SIMPSON",-80942.00,10.98,"Merchandise & Supplies-Clothing Stores"
3/7/1989 0:00:00,"TRY N' SAVE","HOMER SIMPSON",-80934.00,6.43,"Merchandise & Supplies-Wholesale Stores"
3/7/1990 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,23.70,"Merchandise & Supplies-Internet Purchase"
3/7/1990 0:00:00,"OGDENVILLE FOODS","HOMER SIMPSON",-80934.00,6.89,"Merchandise & Supplies-Groceries"
3/7/1990 0:00:00,"LEFTORIUM","HOMER SIMPSON",-80934.00,13.73,"Merchandise & Supplies-Arts & Jewelry"
3/7/1990 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,35.45,"Communications-Telephone Comm"
3/7/1990 0:00:00,"KRUSTY BURGER","HOMER SIMPSON",-80934.00,44.74,"Restaurant-Bar & Café"
3/8/1989 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,28.90,"Restaurant-Restaurant"
3/8/1989 0:00:00,"GAS 'N' GULP","HOMER SIMPSON",-80934.00,16.75,"Transportation-Fuel"
3/8/1989 0:00:00,"BUNS N’ ROSES","HOMER SIMPSON",-80934.00,9.76,"Restaurant-Restaurant"
3/8/1991 0:00:00,"ROAD SCHOLAR TRANSPORT","MARGE SIMPSON",-80942.00,44.73,"Transportation-Auto Services"
